kaptCode,kaptName,kaptAddr,codeSaleNm,codeHeatNm,kaptTarea,kaptDongCnt,kaptdaCnt,kaptBcompany,kaptAcompany,kaptTel,kaptUrl,codeAptNm,doroJuso,codeMgrNm,codeHallNm,kaptUsedate,kaptFax,hoCnt,kaptMarea,kaptMparea60,kaptMparea85,kaptMparea135,kaptMparea136,privArea,bjdCode,kaptTopFloor,ktownFlrNo,kaptBaseFloor,kaptdEcntp,zipcode
A15609305,사당롯데캐슬샤인,서울특별시 동작구 사당동 1132 사당롯데캐슬샤인,분양,개별난방,87764.67,7,444.0,롯데건설,삼익아파트재건축조합,0234813737, ,아파트,서울특별시 동작구 사당로27길 190,위탁관리,계단식,20031017,0234823738,444.0,57136.44,0.0,196.0,134.0,114.0,49701.22,1159010700,20.0,20.0,3.0,12.0,06989
A15609306,사당동작삼성래미안아파트,서울특별시 동작구 사당동 1133 사당동작삼성래미안아파트,분양,개별난방,155858.44,18,896.0,삼성물산,삼성물산,025933465, ,아파트,서울특별시 동작구 사당로23바길 9,위탁관리,계단식,20030215,025923465,896.0,114737.19,0.0,542.0,314.0,40.0,86503.134,1159010700,20.0,20.0,3.0,24.0,07002
A15609401,사당삼익그린뷰,서울특별시 동작구 사당동 1150 사당삼익그린뷰,분양,개별난방,26617.375,2,183.0,삼익건설,삼익건설,025250810, ,아파트,서울특별시 동작구 남부순환로255길 21,위탁관리,계단식,20031002,025252810,183.0,19484.502,39.0,112.0,32.0,0.0,15336.8515,1159010700,16.0,16.0,2.0,6.0,07021
A15609501,사당제일,서울특별시 동작구 사당동 240-15 사당제일,분양,개별난방,25716.56,3,296.0,제일건축,제일건축,025834526, ,아파트,서울특별시 동작구 사당로16다길 57,위탁관리,복도식,19870213,025834546,296.0,17768.88,0.0,296.0,0.0,0.0,17768.88,1159010700,10.0,10.0,0.0,3.0,07019
A15609502,사당자이,서울특별시 동작구 사당동 1139 사당자이,분양,개별난방,76425.0,9,719.0,엘지건설(주),해병주택재건축조합,0234861182,사당자이.apti.co.kr,아파트,서울특별시 동작구 사당로2가길 102,위탁관리,혼합식,19991228,0262644450,719.0,74435.97,325.0,218.0,176.0,0.0,57908.48,1159010700,25.0,25.0,3.0,17.0,07028
A15677204,사당신동아4단지,서울특별시 동작구 사당동 105 사당신동아4단지,분양,중앙난방,91645.5,8,912.0,신동아건설,...,025951977, ,아파트,서울특별시 동작구 동작대로29길 110,위탁관리,혼합식,19931221,025353278,912.0,91645.5,465.0,207.0,240.0,0.0,71938.17,1159010700,15.0,15.0,0.0,15.0,06998
A15677501,남성두산위브트레지움,서울특별시 동작구 사당동 1131 남성두산위브트레지움,혼합,개별난방,76792.0,4,451.0,두산건설,영아아파트조합,025333964, ,아파트,서울특별시 동작구 사당로13길 31,위탁관리,계단식,20111028,025333965,451.0,52230.64,91.0,256.0,104.0,0.0,39340.2583,1159010700,28.0,28.0,3.0,9.0,07004
A15681501,사당우성(4-3)아파트,서울특별시 동작구 사당동 105 사당우성(4-3)아파트,분양,중앙난방,90542.4,6,855.0,우성건설(주),우성건설(주),025327430,https://openapt.seoul.go.kr/,아파트,서울특별시 동작구 동작대로29길 115,위탁관리,혼합식,19931221,025946753,855.0,90542.4,375.0,150.0,330.0,0.0,69742.8,1159010700,15.0,15.0,1.0,16.0,06990
A15681502,사당우성2단지,서울특별시 동작구 사당동 105 사당우성2단지,분양,중앙난방,121345.41,8,1080.0,우성건설,사당4-2공구 재개발 조합,025371786, ,아파트,서울특별시 동작구 동작대로29길 91,위탁관리,혼합식,19931221,025965941,1080.0,120922.3,405.0,285.0,390.0,0.0,91614.75,1159010700,15.0,15.0,0.0,21.0,06999
A15681503,사당극동,서울특별시 동작구 사당동 105 사당극동,분양,중앙난방,177942.0,12,1550.0,극동건설,사당4-1구역 재개발조합,025957010, ,아파트,서울특별시 동작구 동작대로29길 119,위탁관리,혼합식,19931221,025999603,1551.0,177543.98,476.0,360.0,714.0,0.0,137745.46,1159010700,20.0,20.0,1.0,35.0,06990
A15681802,사당현대아파트,서울특별시 동작구 사당동 169-32 사당현대아파트,분양,개별난방,28126.52,2,265.0,현대산업개발,현대산업개발,025946928, ,아파트,서울특별시 동작구 사당로17길 111,자치관리,혼합식,19910424,025946925,265.0,27305.777,175.0,0.0,90.0,0.0,21088.2,1159010700,15.0,15.0,1.0,5.0,07002
A10022093,골든노블레스,서울특별시 동작구 대방동 403-16 골든노블레스,임대,개별난방,5142.0,1,110.0,크라운종합건설,이영희 ,07076090100,db40314.kr,주상복합,서울특별시 동작구 상도로 36,위탁관리,복도식,20231124,07076090102,110.0,4055.84,110.0,0.0,0.0,0.0,2201.71,1159010800,14.0,14.0,2.0,0.0,
A10022384,대방2차e편한세상아파트,서울특별시 동작구 대방동 507- 대방2차e편한세상아파트,분양,개별난방,21197.0,1,100.0,대림산업,대림산업,028134265, ,아파트,서울특별시 동작구 알마타길 53,위탁관리,계단식,20030627,028134255,100.0,16032.0,0.0,0.0,100.0,0.0,13163.7,1159010800,18.0,18.0,2.0,4.0,
A10023859,대방동신일해피트리 아파트,서울특별시 동작구 대방동 510 대방동신일해피트리 아파트,분양,개별난방,11248.598,2,130.0,신일건설주식회사,(주)신일,028261117, ,아파트,서울특별시 동작구 여의대방로62길 7,위탁관리,계단식,20051125,028141484,130.0,10591.88,118.0,12.0,0.0,0.0,8078.071,1159010800,19.0,19.0,2.0,0.0,
A10024752,신한토탈아파트,서울특별시 동작구 대방동 41 신한토탈아파트,분양,개별난방,15117.21,1,134.0,(주) 신한건설,(주)신한건설,028248314, ,아파트,서울특별시 동작구 등용로14길 34,위탁관리,복도식,19971117,028248315,134.0,13335.0,44.0,90.0,0.0,0.0,9704.08,1159010800,18.0,18.0,1.0,2.0,06932
A15602001,대방경남아너스빌,서울특별시 동작구 대방동 512 대방경남아너스빌,분양,개별난방,25144.49,2,163.0,경남기업,대방시범아파트재건축조합,028242225, ,아파트,서울특별시 동작구 여의대방로54길 6,자치관리(직영),계단식,20060327,028242247,163.0,16852.08,0.0,163.0,0.0,0.0,13822.033,1159010800,15.0,15.0,2.0,0.0,06939
A15602002,보라매코오롱하늘채,서울특별시 동작구 대방동 509 보라매코오롱하늘채,분양,개별난방,27271.0,2,200.0,코오롱건설,코오롱건설(주),0264091372, ,아파트,서울특별시 동작구 여의대방로24다길 40,위탁관리,계단식,20050916,0264091373,200.0,21286.0,0.0,200.0,0.0,0.0,16939.58,1159010800,19.0,19.0,1.0,6.0,07055
A15602007,대방1차e편한세상,서울특별시 동작구 대방동 508 대방1차e편한세상,분양,개별난방,85252.95,7,609.0,대림산업,대림산업,028134262, ,아파트,서울특별시 동작구 알마타길 37,위탁관리,계단식,20030628,028134263,609.0,64450.47,0.0,609.0,0.0,0.0,51350.88,1159010800,24.0,24.0,3.0,16.0,06939
A15676512,대방주공1단지,서울특별시 동작구 대방동 503 대방주공1단지,임대,중앙난방,45128.21,5,925.0,"동양고속,신태진건설",LH,028249974,www.kohom.co.kr,아파트,서울특별시 동작구 여의대방로44길 47,위탁관리,복도식,19930418,028179469,925.0,40794.03,925.0,0.0,0.0,0.0,28233.45,1159010800,15.0,15.0,0.0,12.0,06942
A15681103,대방우정,서울특별시 동작구 대방동 505 대방우정,분양,개별난방,26306.0,2,206.0,(주) 우정건설,(주) 태욱건설,028150051, ,아파트,서울특별시 동작구 여의대방로62길 23,위탁관리,계단식,19990122,028160052,206.0,20548.703,78.0,128.0,0.0,0.0,15500.22,1159010800,23.0,23.0,2.0,0.0,06900
A15681104,대방2차현대,서울특별시 동작구 대방동 506 대방2차현대,분양,개별난방,37875.62,5,278.0,현대건설,주택조합,028136424,hydae2.apti.co.kr,아파트,서울특별시 동작구 알마타길 58,위탁관리,혼합식,19991209,028136424,278.0,30146.96,134.0,84.0,38.0,22.0,23133.7,1159010800,19.0,19.0,2.0,6.0,06942
A15681105,대방성원,서울특별시 동작구 대방동 500 대방성원,분양,개별난방,54733.93,3,487.0,성원건설,성원건설,028231319, ,아파트,서울특별시 동작구 여의대방로44길 9,위탁관리,계단식,19940115,028231320,487.0,41063.84,0.0,487.0,0.0,0.0,41063.84,1159010800,26.0,26.0,0.0,11.0,06941
A15681106,대방현대1차,서울특별시 동작구 대방동 502 대방현대1차,분양,개별난방,60763.72,5,514.0,현대건설(주),한일은행조합외5개 조합,028252190,https://openapt.seoul.go.kr/manager/index.do,아파트,서울특별시 동작구 등용로 127,위탁관리,혼합식,19940820,028252191,514.0,60763.72,80.0,434.0,0.0,0.0,41659.84,1159010800,23.0,23.0,3.0,12.0,06940
A15681108,대방주공2단지,서울특별시 동작구 대방동 503 대방주공2단지,분양,중앙난방,62382.75,10,798.0,유원건설,대한주택공사,028245436,http://,아파트,서울특별시 동작구 여의대방로44길 47,위탁관리,복도식,19950427,028261262,798.0,62382.75,798.0,0.0,0.0,0.0,45292.77,1159010800,15.0,15.0,1.0,12.0,06942
A15681110,대방대림,서울특별시 동작구 대방동 501 대방대림,분양,중앙난방,241528.06,14,1628.0,대림산업(주),대림산업(주),028262970, ,아파트,서울특별시 동작구 여의대방로44길 10,위탁관리,혼합식,19931120,028269999,1628.0,200089.5,570.0,570.0,298.0,190.0,153829.8,1159010800,19.0,19.0,1.0,36.0,06943
A10020786,골드타워신대방청년주택,서울특별시 동작구 신대방동 351-5 골드타워신대방청년주택,임대,개별난방,14941.66,1,330.0,백상건설,금성종합건설,028168852, ,주상복합,서울특별시 동작구 보라매로 105,위탁관리,복도식,20250210,028178853,330.0,12821.582,330.0,0.0,0.0,0.0,7387.526,1159010900,27.0,25.0,2.0,0.0,
A10021100,신대방벽산아파트,서울특별시 동작구 신대방동 709- 신대방벽산아파트,분양,개별난방,16796.37,2,132.0,벽산건설,벽산건설,028225245, ,아파트,서울특별시 동작구 여의대방로22길 24,자치관리,혼합식,19971212,028125245,132.0,11846.992,84.0,48.0,0.0,0.0,8905.44,1159010900,17.0,17.0,2.0,0.0,
A10022217,현진에버빌아파트,서울특별시 동작구 신대방동 716- 현진에버빌아파트,분양,개별난방,16213.0,1,135.0,현진건설,현진건설,028340133, ,아파트,서울특별시 동작구 신대방1나길 45,자치관리,계단식,20031024,028340134,135.0,9971.853,59.0,76.0,0.0,0.0,9971.8528,1159010900,19.0,19.0,1.0,4.0,
A10023324,캐릭터그린빌아파트,서울특별시 동작구 신대방동 395-73 캐릭터그린빌아파트,분양,개별난방,25162.39,1,96.0,우성건설,우성건설,028334751, ,주상복합,서울특별시 동작구 보라매로5가길 7,자치관리(직영),복도식,20001117,028334752,96.0,17851.2,0.0,0.0,48.0,48.0,13566.96,1159010900,27.0,26.0,5.0,4.0,07071
A10023551,동작협성휴포레시그니처아파트,서울특별시 동작구 신대방동 686-48 동작협성휴포레시그니처아파트,분양,개별난방,47065.082,5,274.0,(주)협성건설,(주)청민건설,028498834, ,주상복합,서울특별시 동작구 시흥대로 606,위탁관리,계단식,20220527,028498835,274.0,31880.188,0.0,274.0,0.0,0.0,23281.4591,1159010900,29.0,29.0,6.0,6.0,07074
A10024098,보라매자이 더 포레스트,서울특별시 동작구 신대방동 724 보라매자이 더 포레스트,혼합,개별난방,138393.94,8,0.0,GS건설(주),동작트인시아 지역주택조합,0269515071, ,주상복합,서울특별시 동작구 여의대방로22길 121,위탁관리,혼합식,20211029,0269515072,959.0,86911.32,0.0,0.0,0.0,0.0,112467.4691,1159010900,38.0,38.0,3.0,21.0,07056
A10024188,롯데타워아파트,서울특별시 동작구 신대방동 395-67 롯데타워아파트,분양,,0.0,1,90.0, , ,028469701, ,주상복합,서울특별시 동작구 보라매로5길 51,기타,,19960628, ,0.0,0.0,0.0,0.0,0.0,90.0,14771.08,1159010900,1.0,30.0,0.0,0.0,
A10025504,숲속마을 신동아파밀리에 아파트,서울특별시 동작구 신대방동 717 숲속마을 신동아파밀리에 아파트,분양,개별난방,18486.756,2,105.0,신동아건설,신동아건설,028317829, ,아파트,서울특별시 동작구 여의대방로10길 100,위탁관리,계단식,20050624,028316829,105.0,11975.52,0.0,46.0,59.0,0.0,10717.8976,1159010900,13.0,13.0,1.0,5.0,07062
A15183001,해태보라매타워,서울특별시 동작구 신대방동 708 해태보라매타워,분양,개별난방,46900.0,2,387.0,해태건설(주),해태건설(주),028360020,해태보라매타워.apti.co.kr,주상복합,서울특별시 관악구 보라매로3길 29,위탁관리,복도식,19961018,028446110,256.0,26122.8,203.0,183.0,1.0,0.0,18384.72,1159010900,23.0,23.0,6.0,4.0,08708
A15601002,보라매아카데미타워아파트,서울특별시 동작구 신대방동 395-69 보라매아카데미타워아파트,분양,개별난방,40411.42,1,225.0,라성건설,주은부동산신탁,028316649, ,주상복합,서울특별시 동작구 보라매로5가길 16,자치관리,복도식,19980817,028316662,225.0,35335.71,0.0,63.0,153.0,9.0,25812.54,1159010900,41.0,41.0,0.0,3.0,07071
A15601003,보라매e편한세상,서울특별시 동작구 신대방동 720 보라매e편한세상,분양,개별난방,67442.6,5,386.0,(주)삼호,스톰디엔엠,028143691, ,아파트,서울특별시 동작구 보라매로 70,위탁관리,계단식,20100726,028143692,386.0,37516.1,97.0,135.0,154.0,0.0,37516.1,1159010900,19.0,19.0,3.0,0.0,07054
A15601004,신대방,서울특별시 동작구 신대방동 705 신대방,혼합,,7833.33,1,108.0,(주)대호종합건설,서울도시개발공사,028213074, ,주상복합,서울특별시 동작구 보라매로 83,자치관리,복도식,19950517,028213075,108.0,7493.09,108.0,0.0,0.0,0.0,5164.7,1159010900,12.0,12.0,1.0,0.0,07060
A15601102,신대방경남교수,서울특별시 동작구 신대방동 710 신대방경남교수,분양,개별난방,49639.0,4,295.0,경남기업,재건축조합,028363737, ,아파트,서울특별시 동작구 여의대방로10길 14,위탁관리,계단식,20010802,028363776,295.0,36338.2,0.0,165.0,130.0,0.0,28826,1159010900,23.0,23.0,0.0,7.0,07064
A15601103,신대방경남아너스빌,서울특별시 동작구 신대방동 712 신대방경남아너스빌,분양,개별난방,65144.0,5,427.0,경남기업,무림아파트재건축조합,028479669,신대방경남.apti.co.kr,아파트,서울특별시 동작구 신대방길 85,위탁관리,혼합식,20030228,028479670,427.0,44915.49,78.0,263.0,54.0,32.0,35542.47,1159010900,20.0,20.0,2.0,11.0,07069
A15601104,보라매롯데낙천대,서울특별시 동작구 신대방동 713 보라매롯데낙천대,분양,개별난방,93924.0,7,734.0,롯데건설,신생 재건축조합,0262959655,www.boramelotteapt.com,아파트,서울특별시 동작구 여의대방로10길 38,위탁관리,계단식,20030802,0262959657,734.0,65443.51,415.0,236.0,83.0,0.0,50898.8536,1159010900,21.0,21.0,3.0,22.0,07064
A15601105,신대방현대,서울특별시 동작구 신대방동 707 신대방현대,분양,개별난방,113324.98,6,880.0,현대건설,조합주택,028356423,cafe.daum.net/aptsdhd,아파트,서울특별시 동작구 여의대방로 28,위탁관리,계단식,19960213,028356421,880.0,96000.08,0.0,879.0,1.0,0.0,74429.85,1159010900,20.0,20.0,2.0,22.0,07064
A15601201,신대방신동아,서울특별시 동작구 신대방동 360-17 신대방신동아,분양,개별난방,11953.09,1,171.0,신동아,신동아건설(주),028260713, ,아파트,서울특별시 동작구 여의대방로22아길 22,위탁관리,복도식,19930113,028260714,171.0,11953.09,171.0,0.0,0.0,0.0,7915.14,1159010900,14.0,14.0,1.0,2.0,07058
A15601202,신대방한성,서울특별시 동작구 신대방동 470-8 신대방한성,분양,개별난방,33023.0,4,272.0,한성건설,한성건설,028492295, ,아파트,서울특별시 동작구 여의대방로10길 13,자치관리,계단식,19950218,0262652295,272.0,29472.72,120.0,84.0,68.0,0.0,23172.4,1159010900,21.0,21.0,1.0,7.0,07063
A15670001,동작상떼빌주상복합,서울특별시 동작구 신대방동 719 동작상떼빌주상복합,분양,개별난방,122425.83,4,545.0,성원건설(주),에스엘종합건설(주),0232891113,dj-stv.com,아파트,서울특별시 동작구 신대방1가길 38,위탁관리,혼합식,20060825,0232891114,545.0,62251.49,0.0,196.0,349.0,0.0,62251.49,1159010900,28.0,28.0,4.0,8.0,07072
A15672001,보라매우성,서울특별시 동작구 신대방동 706 보라매우성,분양,개별난방,32438.457,2,199.0,우성건설,우성건설,028313382, ,주상복합,서울특별시 동작구 보라매로5길 5,위탁관리,복도식,19951114,028353382,199.0,23057.89,87.0,58.0,54.0,0.0,16422.16,1159010900,22.0,22.0,4.0,4.0,07071
A15672002,보라매삼성쉐르빌,서울특별시 동작구 신대방동 395-66 보라매삼성쉐르빌,분양,개별난방,76592.73,1,246.0,삼성중공업,삼성중공업,028485203,보라매삼성쉐르빌.apti.co.kr,주상복합,서울특별시 동작구 보라매로5길 43,위탁관리,계단식,20030103,028485204,246.0,68241.72,0.0,0.0,74.0,172.0,37102.42,1159010900,49.0,49.0,4.0,8.0,07071
A15685201,신대방우성2차,서울특별시 동작구 신대방동 565-21 신대방우성2차,분양,개별난방,24661.06,2,174.0,우성종합건설(주),우성종합건설(주),028488864, ,아파트,서울특별시 동작구 여의대방로 8,자치관리,복도식,19950119,028488857,174.0,19638.3,65.0,71.0,0.0,38.0,15269.11,1159010900,19.0,19.0,2.0,0.0,07065
A15685206,신대방우성1차,서울특별시 동작구 신대방동 565 신대방우성1차,분양,개별난방,178768.0,16,1335.0,우성건설,우성건설,028484912, ,아파트,서울특별시 동작구 여의대방로 22,자치관리,혼합식,19880924,028463971,1335.0,142320.75,0.0,635.0,520.0,180.0,142320.75,1159010900,20.0,20.0,1.0,33.0,07065
